id,date,motion:title,motion:result,code,number,counts:yes,counts:no,counts:abstain
2023-01-24-017,2023-01-24T08:28:30+00:00,18. Návrh na poskytnutí neinvestičních dotací na podporu vrcholového sportu pro rok 2023 - návrh rozpočtového opatření,pass,Z9/04,17,51,0,1
2023-01-24-016,2023-01-24T08:27:50+00:00,17. Návrh na poskytnutí neinvestičních dotací na podporu provozu sportovišť pro rok 2023,pass,Z9/04,16,52,0,0
2023-01-24-015,2023-01-24T08:27:22+00:00,"16. Návrh na poskytnutí dotací organizacím poskytujícím služby zdravotnické, služby v oblasti podpory rodinné politiky, podpory neformálních pečovatelů a podpory prevence domácího násilí na rok 2023",pass,Z9/04,15,46,0,6
2023-01-24-014,2023-01-24T08:26:48+00:00,"15. Návrh na poskytnutí investičních dotací v rámci dotačního programu ""Podpora vytváření zelených střech"", návrh vzorové veřejnoprávní smlouvy o poskytnutí dotace z rozpočtu města Brna",pass,Z9/04,14,46,0,6
2023-01-24-013,2023-01-24T08:26:15+00:00,"14. Návrh na poskytnutí investiční dotace v rámci dotačního programu ""Podpora využití srážkové vody"", návrh vzorové veřejnoprávní smlouvy o poskytnutí dotace z rozpočtu města Brna",pass,Z9/04,13,51,0,0
2023-01-24-012,2023-01-24T08:25:41+00:00,13. Zapojení Fondu rezerv a rozvoje v souvislosti s pomocí dětem ukrajinských uprchlíků v mateřských a základních školách ve městě Brně zřizovaných statutárním městem Brnem a jeho městskými částmi – návrh rozpočtového opatření,pass,Z9/04,12,46,0,6
2023-01-24-011,2023-01-24T08:25:06+00:00,12. Návrh na poskytnutí transferů městským částem z rozpočtu Odboru investičního MMB na rok 2023 – návrh rozpočtového opatření,pass,Z9/04,11,52,0,0
2023-01-24-010,2023-01-24T08:24:37+00:00,11. Aktualizace rozpočtu Odboru investičního MMB – leden 2023 – návrh rozpočtového opatření,pass,Z9/04,10,50,0,2
2023-01-24-009,2023-01-24T08:24:07+00:00,"10. Přesun finančních prostředků mezi běžnými a kapitálovými výdaji rozpočtu Odboru správy majetku MMB, návrh rozpočtového opatření",pass,Z9/04,9,48,0,0
2023-01-24-008,2023-01-24T08:23:37+00:00,"9. Návrh Dodatku č. 29 Protokolu o předání a převzetí movitého a nemovitého majetku města Brna k hospodaření Správě hřbitovů města Brna, příspěvkové organizaci",pass,Z9/04,8,51,0,0
2023-01-24-007,2023-01-24T08:23:05+00:00,"7. Žádost o předchozí souhlas Zastupitelstva města Brna dle čl. 11 odst. 2 obecně závazné vyhlášky statutárního města Brna č. 20/2001, kterou se vydává Statut města Brna",pass,Z9/04,7,52,0,0
2023-01-24-006,2023-01-24T08:22:34+00:00,6. Návrh na zrušení neaktuálních úkolů uložených Zastupitelstvem města Brna Radě města Brna,pass,Z9/04,6,51,0,1
2023-01-24-005,2023-01-24T08:19:16+00:00,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program",pass,Z9/04,5,51,0,0
2023-01-24-004,2023-01-24T08:18:52+00:00,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o stažení bodu č. 8, 31, 46, 67, 68, 81, 83",pass,Z9/04,4,50,0,2
2023-01-24-003,2023-01-24T08:18:25+00:00,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o zařazení bodu č. 84, 85",pass,Z9/04,3,50,0,0
2023-01-24-002,2023-01-24T08:17:53+00:00,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o návrhu p. Skřičky na zařazení bodu - Návrh pověření Kontrolního výboru ZMB provedením kontroly",pass,Z9/04,2,40,0,7
2023-01-24-001,2023-01-24T08:11:08+00:00,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - ověřovatelé zápisu",pass,Z9/04,1,48,0,0
2022-12-13-116,2022-12-13T12:57:32+00:00,"106. Návrh předchozího souhlasu se zřízením zástavního práva městskou částí Brno-Královo Pole k bytové jednotce č. 2521/1 vymezené dle zákona č. 89/2012 Sb., občanský zákoník, v pozemku p. č. 1853 v k.ú. Královo Pole v souvislosti s prodejem jednotky",pass,Z9/03,116,43,0,4
2022-12-13-115,2022-12-13T12:56:51+00:00,"105. Návrh na zřízení zástavního práva – bytové domy Ibsenova 9, 10, 11, Brno",pass,Z9/03,115,43,0,0
2022-12-13-114,2022-12-13T12:37:20+00:00,"104. Volba dlouhodobě uvolněné členky/uvolněného člena Zastupitelstva města Brna - pro oblast strategického rozvoje, metropolitní spolupráce a integrovaných územních investic (ITI) - JUDr. PhDr. Martin Příborský, EMLE",pass,Z9/03,114,40,1,9
2022-12-13-113,2022-12-13T12:28:49+00:00,104. Volba dlouhodobě uvolněné členky/uvolněného člena Zastupitelstva města Brna - volba volební komise,pass,Z9/03,113,48,0,0
2022-12-13-112,2022-12-13T12:27:30+00:00,104. Volba dlouhodobě uvolněné členky/uvolněného člena Zastupitelstva města Brna - bere na vědomí,pass,Z9/03,112,43,0,7
2022-12-13-111,2022-12-13T12:26:28+00:00,"103. Návrh na určení funkce uvolněného člena ZMB pro oblast strategického rozvoje, metropolitní spolupráce a integrovaných územních investic (ITI) – návrh na zrušení a změnu části usnesení Z9/01. zasedání ZMB, ve znění usnesení Z9/02. zasedání ZMB",pass,Z9/03,111,39,2,10
2022-12-13-110,2022-12-13T12:22:57+00:00,"102. Návrh na poskytnutí účelového neinvestičního příspěvku pro Filharmonii Brno, příspěvkovou organizaci, v roce 2022 - návrh rozpočtového opatření",pass,Z9/03,110,49,0,0
2022-12-13-109,2022-12-13T12:19:51+00:00,"101. Návrh na změnu části usnesení Z8/39. zasedání Zastupitelstva města Brna konaného dne 21. 6. 2022, bod č. 216, ve věci směny pozemků v k. ú. Ivanovice, Řečkovice, Líšeň, Žebětín, Královo Pole a Brněnské Ivanovice",pass,Z9/03,109,50,0,0
2022-12-13-108,2022-12-13T12:19:10+00:00,"100. Odměňování neuvolněných členů Zastupitelstva města Brna a členů komisí Rady města Brna a výborů Zastupitelstva města Brna, kteří nejsou členy Zastupitelstva města Brna",pass,Z9/03,108,46,0,5
2022-12-13-107,2022-12-13T12:18:32+00:00,99. Územně plánovací dokumentace 2022 – Skupina C.III. – Návrh na zahájení procesu zrušení,pass,Z9/03,107,47,0,5
2022-12-13-106,2022-12-13T12:17:55+00:00,98. Územně plánovací dokumentace 2022 – Skupina C.II. – Návrh na zahájení procesu pořízení,pass,Z9/03,106,45,0,6
2022-12-13-105,2022-12-13T12:17:25+00:00,97. Územně plánovací dokumentace 2022 – Skupina C.I. – Návrh na nezahájení procesu pořízení,pass,Z9/03,105,47,0,2
2022-12-13-104,2022-12-13T12:16:52+00:00,96. Územně plánovací dokumentace 2022 – Skupina B.III. – Návrh na zahájení procesu pořízení,pass,Z9/03,104,41,0,9
2022-12-13-103,2022-12-13T12:16:20+00:00,95. Územně plánovací dokumentace 2022 – Skupina B.II. – Návrh na zahájení procesu pořízení,pass,Z9/03,103,41,0,10
2022-12-13-102,2022-12-13T12:15:47+00:00,94. Územně plánovací dokumentace 2022 – Skupina B.I. – Návrh na zahájení procesu pořízení,pass,Z9/03,102,38,0,11
2022-12-13-101,2022-12-13T12:15:13+00:00,93. Územně plánovací dokumentace 2022 – Skupina A.II. – Návrh na nezahájení procesu pořízení,pass,Z9/03,101,48,0,2
2022-12-13-100,2022-12-13T12:14:42+00:00,92. Územně plánovací dokumentace 2022 – Skupina A.I. – Návrh na nezahájení procesu pořízení,pass,Z9/03,100,49,0,0
2022-12-13-099,2022-12-13T12:14:06+00:00,"91. Změna Územního plánu města Brna B1/19-CM – MČ BRNO – ČERNOVICE, lokalita na Kaménkách, lokalita Černovická pískovna (včetně komunikace Černovická, budoucího MÚK „Průmyslová“ na trase VMO a okolních ploch) – Návrh na zahájení pořizování",pass,Z9/03,99,46,0,5
2022-12-13-098,2022-12-13T12:05:51+00:00,"90. Návrh plné moci pro společnost KAVA, spol. s r. o.",pass,Z9/03,98,45,0,5
2022-12-13-097,2022-12-13T12:03:09+00:00,"89. Návrh na zrušení usnesení Z9/02. zasedání ZMB konaného dne 15.11.2022, bod č. 85, návrh Smlouvy o budoucí smlouvě darovací pro akci „SSZ Přístavní – Obvodová“",pass,Z9/03,97,49,0,2
2022-12-13-096,2022-12-13T12:02:32+00:00,"88. Návrh Dodatku č. 1 ke Smlouvě o bezúplatném převodu majetku České republiky ze dne 27.01.2017 č. 5617010054, stavba „TT Stránská skála“.",pass,Z9/03,96,50,0,0
2022-12-13-095,2022-12-13T12:02:02+00:00,"87. Směna pozemků, které jsou ve vlastnictví statutárního města Brna, za pozemky, které jsou ve vlastnictví Mendelovy univerzity v Brně – návrh na změnu přílohy č. 191a zápisu Z8/40. zasedání Zastupitelstva města Brna, bod č. 253",pass,Z9/03,95,51,0,0
2022-12-13-094,2022-12-13T12:01:22+00:00,"86. Návrh směny pozemku p. č. 2337 v k. ú. Holásky, který je ve vlastnictví statutárního města Brna, za části pozemků p. č. 2264/1 a 2265 v k. ú. Holásky, které jsou ve vlastnictví Tělocvičné jednoty Sokol Brno-Holásky",pass,Z9/03,94,52,0,0
2022-12-13-093,2022-12-13T12:00:52+00:00,85. Návrh směny části pozemku p. č. 644/1 v k. ú. Žabovřesky,pass,Z9/03,93,48,0,1
2022-12-13-092,2022-12-13T12:00:22+00:00,"84. Návrh směny pozemků p. č. 3594/1, 3594/19 v k. ú. Řečkovice za pozemky p. č. 627/7, 627/8, 630, 631, 411/9 a stavby č.p. 671 vše k. ú. Komárov, návrh na zřízení služebnosti",pass,Z9/03,92,43,0,6
2022-12-13-091,2022-12-13T11:59:50+00:00,83. Návrh směny pozemků v k. ú. Komárov pro stavbu „Tramvaj Plotní – soubor staveb – etapa 2-4“,pass,Z9/03,91,43,0,6
2022-12-13-090,2022-12-13T11:59:22+00:00,Body č. 79-82,pass,Z9/03,90,49,0,0
2022-12-13-089,2022-12-13T11:58:48+00:00,"78. Nabídka předkupního práva ke stavbě č.e. 847, způsob využití rodinná rekreace, postavené na pozemku p. č. 72/3 v k. ú. Jundrov",pass,Z9/03,89,45,0,5
2022-12-13-088,2022-12-13T11:58:12+00:00,"77. Nabídka předkupního práva ke stavbě č.e. 363, způsob využití garáž, postavené na pozemku p. č. 739/18 v k. ú. Veveří",pass,Z9/03,88,48,0,0
2022-12-13-087,2022-12-13T11:57:10+00:00,"76. Nabídka předkupního práva k nezapsané stavbě, způsob využití garáž, postavené na části pozemku p. č. 815/1 v k. ú. Řečkovice - var. B",pass,Z9/03,87,42,0,8
2022-12-13-086,2022-12-13T11:56:24+00:00,"75. Návrh bezúplatného nabytí pozemku p. č. 3953/549 v k. ú. Řečkovice, návrh na zrušení usnesení č. Z8/19 zasedání ZMB, konaného dne 08. 09. 2020, bod č. 155",pass,Z9/03,86,47,1,1
2022-12-13-085,2022-12-13T11:55:47+00:00,Body č. 71-74,pass,Z9/03,85,48,0,0
2022-12-13-084,2022-12-13T11:55:17+00:00,70. Návrh nabytí pozemku p. č. 3967 v k. ú. Bosonohy,pass,Z9/03,84,43,0,5
2022-12-13-083,2022-12-13T11:54:46+00:00,"69. Návrh nabytí pozemků v k. ú. Komín pro stavbu ""Brno, Veslařská II – drobná rekonstrukce vodovodu"".",pass,Z9/03,83,51,0,0
2022-12-13-082,2022-12-13T11:53:38+00:00,"68. Návrh nabytí pozemku p. č. 131/1, jehož součástí je stavba č. p. 41, a pozemků p. č. 131/2, p. č. 131/3 a p. č. 132, vše v k. ú. Komín - stažení bodu",pass,Z9/03,82,50,1,1
2022-12-13-081,2022-12-13T11:52:39+00:00,67. Návrh prodeje části pozemku p. č. 1676/11 k. ú. Starý Lískovec,pass,Z9/03,81,51,0,1
2022-12-13-080,2022-12-13T11:52:10+00:00,66. Návrh prodeje části pozemku p. č. 1262/230 v k. ú. Soběšice,pass,Z9/03,80,50,0,1
2022-12-13-079,2022-12-13T11:51:42+00:00,65. Návrh prodeje pozemku p. č. 757 v k. ú. Černovice,pass,Z9/03,79,45,0,5
2022-12-13-078,2022-12-13T11:51:13+00:00,"64. Návrh prodeje pozemku p. č. 897, jehož součástí je stavba – objekt k bydlení Rybářská 448/3, v k. ú. Staré Brno - var. A",pass,Z9/03,78,42,0,9
2022-12-13-077,2022-12-13T11:50:33+00:00,"63. Návrh prodeje pozemku p. č. 15, jehož součástí je stavba – objekt k bydlení Bratislavská 268/80, v k. ú. Zábrdovice - var. A",pass,Z9/03,77,42,0,9
2022-12-13-076,2022-12-13T11:49:46+00:00,"62. Návrh dohody o mimosoudním jednání uzavírané v souvislosti s vypořádáním historických závazků týkajících se družstevní bytové výstavby na území statutárního města Brna spolufinancované prostřednictvím státní dotace pro Cihelnu, bytové družstvo",pass,Z9/03,76,52,0,0
2022-12-13-075,2022-12-13T11:49:10+00:00,"61. Projekt ""Nový domov“ – návrh dodatku č. 1 ke smlouvě o poskytnutí návratné finanční výpomoci",pass,Z9/03,75,47,0,5
2022-12-13-074,2022-12-13T11:48:41+00:00,60. Projekty financované z Fondu kofinancování projektů – prosinec 2022 – návrh rozpočtového opatření,pass,Z9/03,74,47,0,5
2022-12-13-073,2022-12-13T11:48:11+00:00,"59. Projekt ""Zpřístupňování veřejných služeb jako základní kámen integrace cizinců ve městě Brně"" - účast na projektu",pass,Z9/03,73,47,5,0
2022-12-13-072,2022-12-13T11:47:43+00:00,58. Finanční prostředky Fondu kofinancování projektů – prosinec 2022 – návrh rozpočtových opatření,pass,Z9/03,72,44,0,5
2022-12-13-071,2022-12-13T11:47:07+00:00,"57. Návrh prodloužení realizace projektu, návrh dodatku č. 1 ke smlouvě o poskytnutí individuální neinvestiční dotace č. 7222090968 mezi statutárním městem Brnem a Diecézní charitou Brno",pass,Z9/03,71,47,0,5
2022-12-13-070,2022-12-13T11:46:36+00:00,56. Žádosti o souhlas se změnou projektu/činnosti a návrhy dodatků ke smlouvám o poskytnutí dotací v oblasti kultury,pass,Z9/03,70,47,0,4
2022-12-13-069,2022-12-13T11:46:05+00:00,"55. ""Dostavba kanalizace v Brně II"" – žádost společností KONEKO, spol. s r.o., a DOPRAVOPROJEKT Ostrava a. s. o prominutí smluvní pokuty",pass,Z9/03,69,46,0,5
2022-12-13-068,2022-12-13T11:45:31+00:00,54. Návrh dodatku č. 3 ke smlouvě o poskytnutí investiční dotace na rekonstrukci slavnostního osvětlení ve statutárním městě Brně a o poskytnutí investiční dotace na organizaci soutěže o návrh,pass,Z9/03,68,44,0,5
2022-12-13-067,2022-12-13T11:44:50+00:00,"51. Návrh na poskytnutí neinvestiční dotace na zajištění provozu společnosti CD CENTRUM COMS, a. s. - var. B",pass,Z9/03,67,41,0,11
2022-12-13-066,2022-12-13T11:44:04+00:00,50. Návrh smlouvy o poskytnutí návratné finanční výpomoci mezi statutárním městem Brnem a Úrazovou nemocnicí v Brně,pass,Z9/03,66,51,0,1
2022-12-13-065,2022-12-13T11:43:34+00:00,"49. Úrazová nemocnice v Brně – návrh na změnu účelu využití investičních transferů, návrh rozpočtového opatření",pass,Z9/03,65,50,0,1
2022-12-13-064,2022-12-13T11:43:01+00:00,48. Návrh rozpočtu statutárního města Brna na rok 2023,pass,Z9/03,64,40,5,7
2022-12-13-063,2022-12-13T11:42:31+00:00,48. Návrh rozpočtu statutárního města Brna na rok 2023 - hlasování o návrhu p. Kmenta,fail,Z9/03,63,6,3,36
2022-12-13-062,2022-12-13T09:49:13+00:00,47. Návrh střednědobého výhledu rozpočtu statutárního města Brna na období 2024-2028,pass,Z9/03,62,40,5,7
2022-12-13-061,2022-12-13T09:48:36+00:00,46. Návrh na snížení příspěvku zřizovatele příspěvkovým organizacím v působnosti Odboru sociální péče MMB na rok 2022 – návrh rozpočtového opatření,pass,Z9/03,61,45,4,3
2022-12-13-060,2022-12-13T09:47:59+00:00,"45. Návrh na změnu účelu transferu na investice poskytnutého Muzeu města Brna, příspěvkové organizaci, v roce 2022",pass,Z9/03,60,50,0,0
2022-12-13-059,2022-12-13T09:47:24+00:00,44. Návrh na poskytnutí individuální investiční dotace z rozpočtu statutárního města Brna na realizaci náhrobku rodiny Neumark – návrh smlouvy – návrh rozpočtového opatření,pass,Z9/03,59,46,0,6
2022-12-13-058,2022-12-13T09:46:46+00:00,"43. Návrh na změnu účelu využití a prodloužení termínu čerpání části účelového neinvestičního příspěvku TIC BRNO, příspěvkové organizace",pass,Z9/03,58,47,0,5
2022-12-13-057,2022-12-13T09:45:42+00:00,"42. Návrh na snížení neinvestičních příspěvků Národnímu divadlu Brno, příspěvkové organizaci a Filharmonii Brno, příspěvkové organizaci, tvorba Fondu rezerv a rozvoje – návrh rozpočtového opatření",pass,Z9/03,57,52,0,0
2022-12-13-056,2022-12-13T09:45:07+00:00,"41. Převod nájemného za nemovitý majetek, snížení neinvestičního příspěvku Hvězdárny a planetária Brno, příspěvkové organizace, na odpisy a snížení nařízeného odvodu do rozpočtu města – návrh rozpočtového opatření",pass,Z9/03,56,46,0,5
2022-12-13-055,2022-12-13T09:44:28+00:00,40. Návrh na poskytnutí účelových neinvestičních příspěvků pro příspěvkové organizace v působnosti Odboru kultury MMB v roce 2022 – návrh rozpočtového opatření,pass,Z9/03,55,48,0,0
2022-12-13-054,2022-12-13T09:43:54+00:00,"39. Návrh na poskytnutí neinvestičního příspěvku TIC BRNO, příspěvkové organizaci na vykrytí ztráty hospodaření roku 2021 – návrh rozpočtového opatření",pass,Z9/03,54,47,0,3
2022-12-13-053,2022-12-13T09:32:33+00:00,"38. Návrh na poskytnutí účelových neinvestičních příspěvků TIC BRNO, příspěvkové organizaci na náklady spojené s umístěním Halouzkova betlému a na saturaci zvýšených nákladů na energie – návrh rozpočtového opatření",pass,Z9/03,53,45,0,5
2022-12-13-052,2022-12-13T09:31:53+00:00,"37. Návrh Dodatku č. 1 Smlouvy č. 1522090771 o poskytnutí programové neinvestiční dotace společnosti KOGAA studio s. r. o., na projekt „AIR SQUARE: TheEurope Tour“ v rámci dotačního programu Pro Kreativní Brno",pass,Z9/03,52,44,5,0
2022-12-13-051,2022-12-13T09:31:13+00:00,36. Návrh na prodloužení termínu vyúčtování a návrh na změnu účelu účelových investičních a neinvestičních transferů poskytnutých městským částem,pass,Z9/03,51,45,0,5
2022-12-13-050,2022-12-13T09:30:40+00:00,"35. Návrh na změnu účelu využití části poskytnutého investičního transferu a poskytnutí investičního transferu Správě hřbitovů města Brna, příspěvkové organizaci – návrh rozpočtového opatření",pass,Z9/03,50,46,0,5
2022-12-13-049,2022-12-13T09:30:00+00:00,34. Návrh na změnu účelu použití neinvestičního transferu poskytnutého městské části Brno-Starý Lískovec – návrh rozpočtového opatření,pass,Z9/03,49,49,0,0
2022-12-13-048,2022-12-13T09:29:29+00:00,"33. Kancelář architekta města Brna, příspěvková organizace – návrh na prodloužení termínu vyúčtování schválených investičních transferů",pass,Z9/03,48,45,0,5
2022-12-13-047,2022-12-13T09:28:51+00:00,"31. Návrh na prodloužení termínu vyúčtování, změnu účelu a tvorba Fondu rezerv a rozvoje na základě očekávaného nedočerpání transferů poskytnutých městským částem v rámci postoupených příjmů od města Brna na rok 2022 – návrh rozpočtového opatření",pass,Z9/03,47,50,0,0
2022-12-13-046,2022-12-13T09:28:12+00:00,30. Návrh na převod transferů poskytnutých městským částem z rozpočtu Odboru investičního MMB v rámci postoupených příjmů od města na r. 2022 - návrh rozpočtového opatření,pass,Z9/03,46,51,0,0
2022-12-13-045,2022-12-13T09:27:38+00:00,29. Návrh rozpočtového opatření – kompenzace na zajištění vlakového spojení Brno – Letiště Vídeň,pass,Z9/03,45,48,0,1
2022-12-13-044,2022-12-13T09:24:37+00:00,29. Návrh rozpočtového opatření – kompenzace na zajištění vlakového spojení Brno – Letiště Vídeň,fail,Z9/03,44,5,0,0
2022-12-13-043,2022-12-13T09:24:04+00:00,"28. ""Mendlovo náměstí – úprava veřejného prostranství"" – Návrh rozpočtového opatření",pass,Z9/03,43,46,0,5
2022-12-13-042,2022-12-13T09:21:36+00:00,27. Realizace zelené střechy na objektu MMB Kounicova 67 - návrh rozpočtového opatření,pass,Z9/03,42,49,0,1
2022-12-13-041,2022-12-13T09:21:01+00:00,"26. Návrh rozpočtového opatření v souvislosti s realizací akce „Kytnerova, památková obnova zvonice, MČ Brno-Medlánky“",pass,Z9/03,41,51,0,0
2022-12-13-040,2022-12-13T09:20:32+00:00,25. Zapojení vyšších příjmů Odboru strategického rozvoje a spolupráce MMB na úhradu faktur za energie a služby Vysokému učení technickému v Brně – návrh rozpočtového opatření,pass,Z9/03,40,51,0,0
2022-12-13-039,2022-12-13T09:19:56+00:00,24. Návrh rozpočtového opatření – zajištění úhrady pronájmu plochy na veletrhu MIPIM 2023,pass,Z9/03,39,44,0,7
2022-12-13-038,2022-12-13T09:19:25+00:00,23. Návrh rozpočtového opatření – přesun běžných výdajů rozpočtu Odboru dopravy MMB na kompenzaci z veřejné přepravy cestujících,pass,Z9/03,38,51,0,0
2022-12-13-037,2022-12-13T09:18:52+00:00,22. Návrh na aktualizaci rozpočtu kapitálových výdajů Odboru městské informatiky MMB v roce 2022 – návrh rozpočtového opatření,pass,Z9/03,37,51,0,0
2022-12-13-036,2022-12-13T09:18:23+00:00,21. Návrh na úpravu rozpočtu a aktualizaci rozpočtu kapitálových výdajů Odboru kultury MMB v roce 2022 - návrh rozpočtových opatření,pass,Z9/03,36,51,0,0
2022-12-13-035,2022-12-13T09:17:52+00:00,20. Návrh rozpočtového opatření – aktualizace rozpočtu kapitálových a běžných výdajů Odboru dopravy MMB,pass,Z9/03,35,51,0,0
2022-12-13-034,2022-12-13T09:17:24+00:00,19. Návrh rozpočtového opatření – tvorba Fondu rezerv a rozvoje na základě očekávaného nedočerpání rozpočtu běžných a kapitálových výdajů Odboru školství a mládeže MMB roku 2022,pass,Z9/03,34,51,0,0
2022-12-13-033,2022-12-13T09:16:49+00:00,18. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru zdraví MMB v roce 2022 – návrh rozpočtového opatření,pass,Z9/03,33,51,0,0
2022-12-13-032,2022-12-13T09:16:18+00:00,17. Aktualizace očekávaného čerpání rozpočtu kapitálových výdajů Odboru správy majetku MMB v roce 2022 – návrh rozpočtového opatření,pass,Z9/03,32,48,0,0
2022-12-13-031,2022-12-13T09:15:36+00:00,15. Návrh Aktualizace Plánu financování obnovy vodovodů a kanalizací pro období 2023 až 2032,pass,Z9/03,31,49,0,0
2022-12-13-030,2022-12-13T09:08:35+00:00,14. Akční plán na období 2022-2024 Plánu sociálního začleňování statutárního města Brna 2022-2027,pass,Z9/03,30,45,2,3
2022-12-13-029,2022-12-13T08:51:31+00:00,"13. Návrh Protokolu č. 72 o předání majetku statutárního města Brna k hospodaření Veřejné zeleni města Brna, příspěvkové organizaci",pass,Z9/03,29,50,0,0
2022-12-13-028,2022-12-13T08:50:57+00:00,"12. Návrh Dodatku č. 7 ke Zřizovací listině Hvězdárny a planetária Brno, příspěvkové organizace",pass,Z9/03,28,48,1,1
2022-12-13-027,2022-12-13T08:30:59+00:00,"11. Žádost obchodní společnosti CD CENTRUM COMS, a. s., o vstup do Koncernu statutárního města Brna, návrh Dodatku č. 3 k Deklaraci Koncernu statutárního města Brna",pass,Z9/03,27,41,0,8
2022-12-13-026,2022-12-13T08:26:42+00:00,"10. Návrh na změnu zástupce statutárního města Brna v dozorčí radě obchodní společnosti Jihomoravská rozvojová společnost, s. r. o. - pí Jarošová",pass,Z9/03,26,41,0,9
2022-12-13-025,2022-12-13T08:26:04+00:00,"10. Návrh na změnu zástupce statutárního města Brna v dozorčí radě obchodní společnosti Jihomoravská rozvojová společnost, s. r. o. - p. Beznosik",fail,Z9/03,25,8,3,34
2022-12-13-024,2022-12-13T08:24:25+00:00,9. Návrh na jmenování zástupců statutárního města Brna v dobrovolném svazku obcí České dědictví UNESCO,pass,Z9/03,24,42,0,7
2022-12-13-023,2022-12-13T08:23:52+00:00,"8. Návrh změny stanov obchodní společnosti Technické sítě Brno, akciová společnost",pass,Z9/03,23,47,0,2
2022-12-13-022,2022-12-13T08:23:21+00:00,"7. Návrh změny stanov obchodní společnosti Teplárny Brno, a. s.",pass,Z9/03,22,47,0,2
2022-12-13-021,2022-12-13T08:22:51+00:00,"6. Návrh změny zakládací smlouvy a stanov Centrály cestovního ruchu – Jižní Morava, z. s. p. o.",pass,Z9/03,21,43,0,5
2022-12-13-020,2022-12-13T08:22:18+00:00,5. Návrh obecně závazné vyhlášky statutárního města Brna o místních poplatcích,pass,Z9/03,20,49,0,0
2022-12-13-019,2022-12-13T08:21:47+00:00,4. Návrh na udělení Ceny města Brna pro rok 2022,pass,Z9/03,19,46,0,3
2022-12-13-018,2022-12-13T08:21:10+00:00,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 14. kandidátovi,pass,Z9/03,18,48,0,0
2022-12-13-017,2022-12-13T08:20:40+00:00,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 13. kandidátovi,pass,Z9/03,17,45,5,0
2022-12-13-016,2022-12-13T08:20:14+00:00,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 12. kandidátovi,pass,Z9/03,16,43,5,0
2022-12-13-015,2022-12-13T08:19:50+00:00,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 11. kandidátovi,pass,Z9/03,15,49,0,0
2022-12-13-014,2022-12-13T08:19:26+00:00,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 10. kandidátovi,pass,Z9/03,14,49,0,0
2022-12-13-013,2022-12-13T08:19:00+00:00,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 9. kandidátovi,pass,Z9/03,13,49,0,0
2022-12-13-012,2022-12-13T08:18:31+00:00,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 8. kandidátovi,pass,Z9/03,12,48,0,0
2022-12-13-011,2022-12-13T08:18:04+00:00,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 7. kandidátovi,pass,Z9/03,11,50,0,0
2022-12-13-010,2022-12-13T08:17:42+00:00,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 6. kandidátovi,pass,Z9/03,10,49,0,0
2022-12-13-009,2022-12-13T08:17:10+00:00,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 5. kandidátovi,pass,Z9/03,9,50,0,0
2022-12-13-008,2022-12-13T08:16:52+00:00,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 4. kandidátovi,pass,Z9/03,8,50,0,0
2022-12-13-007,2022-12-13T08:16:25+00:00,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 3. kandidátovi,pass,Z9/03,7,49,0,0
2022-12-13-006,2022-12-13T08:16:03+00:00,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 2. kandidátovi,pass,Z9/03,6,49,0,0
2022-12-13-005,2022-12-13T08:15:41+00:00,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 1. kandidátovi,pass,Z9/03,5,48,0,0
2022-12-13-004,2022-12-13T08:14:42+00:00,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program",pass,Z9/03,4,48,0,0
2022-12-13-003,2022-12-13T08:14:23+00:00,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o zařazení bodu č. 100, 101, 102, 103, 104, 105, 106",pass,Z9/03,3,46,0,0
